Title,Text,Entity,Type
The Dying Earth,"Ulan Dhor tore his glance away and held his forehead. ""Was this my doing? . . . Was this a deed of mine?"" ""Sooner or later it would have happened,"" said Elai dully. ""Unless Earth waned and died first. . ."" Ulan Dhor picked up the two tablets. ""And here is what I sought to attain—the tablets of Rogol Domedonfors. They pulled me a thousand leagues across the Melantine; I have them in my hands now, and they are like worthless shards of glass . . ."" The boat floated high, and Ampridatvir became a setting of pale crystals in the starlight. In the luminescence of the instrument panel, Ulan Dhor fitted the two tablets together. The marks merged, became characters, and the characters bore the words of the ancient magician: ""Faithless children—Rogol Domedonfors dies, and so lives forever in the Ampridatvir he has loved and served! When intelligence and good will restore order to the city; or when blood and steel teaches the folly of bridled credulity and passion, and all but the toughest dead:—then shall these tablets be read. And I say to him who reads it, go to the Tower of Fate with the yellow dome, ascend to the topmost floor, show red to the left eye of Rogol Domedonfors, yellow to the right eye, and then blue to both; do this, I say, and share the power of Rogol Domedonfors."" Ulan Dhor asked, ""Where is the Tower of Fate?"" Elai shook her head. ""There is Rodeil's Tower, and the Red Tower the Tower of the Screaming Ghost, and the Tower of Trumpets and the Bird's Tower and the Tower of Guans—but I know of no Tower of Fate."" ""Which tower has a yellow dome?"" ""I don't know."" ""We will search in the morning."" ""In the morning,"" she said leaning against him drowsily.",Rodeil's Tower,Facility
The Dying Earth,"Ulan Dhor tore his glance away and held his forehead. ""Was this my doing? . . . Was this a deed of mine?"" ""Sooner or later it would have happened,"" said Elai dully. ""Unless Earth waned and died first. . ."" Ulan Dhor picked up the two tablets. ""And here is what I sought to attain—the tablets of Rogol Domedonfors. They pulled me a thousand leagues across the Melantine; I have them in my hands now, and they are like worthless shards of glass . . ."" The boat floated high, and Ampridatvir became a setting of pale crystals in the starlight. In the luminescence of the instrument panel, Ulan Dhor fitted the two tablets together. The marks merged, became characters, and the characters bore the words of the ancient magician: ""Faithless children—Rogol Domedonfors dies, and so lives forever in the Ampridatvir he has loved and served! When intelligence and good will restore order to the city; or when blood and steel teaches the folly of bridled credulity and passion, and all but the toughest dead:—then shall these tablets be read. And I say to him who reads it, go to the Tower of Fate with the yellow dome, ascend to the topmost floor, show red to the left eye of Rogol Domedonfors, yellow to the right eye, and then blue to both; do this, I say, and share the power of Rogol Domedonfors."" Ulan Dhor asked, ""Where is the Tower of Fate?"" Elai shook her head. ""There is Rodeil's Tower, and the Red Tower the Tower of the Screaming Ghost, and the Tower of Trumpets and the Bird's Tower and the Tower of Guans—but I know of no Tower of Fate."" ""Which tower has a yellow dome?"" ""I don't know."" ""We will search in the morning."" ""In the morning,"" she said leaning against him drowsily.",the Red Tower,Facility
The Dying Earth,"Ulan Dhor tore his glance away and held his forehead. ""Was this my doing? . . . Was this a deed of mine?"" ""Sooner or later it would have happened,"" said Elai dully. ""Unless Earth waned and died first. . ."" Ulan Dhor picked up the two tablets. ""And here is what I sought to attain—the tablets of Rogol Domedonfors. They pulled me a thousand leagues across the Melantine; I have them in my hands now, and they are like worthless shards of glass . . ."" The boat floated high, and Ampridatvir became a setting of pale crystals in the starlight. In the luminescence of the instrument panel, Ulan Dhor fitted the two tablets together. The marks merged, became characters, and the characters bore the words of the ancient magician: ""Faithless children—Rogol Domedonfors dies, and so lives forever in the Ampridatvir he has loved and served! When intelligence and good will restore order to the city; or when blood and steel teaches the folly of bridled credulity and passion, and all but the toughest dead:—then shall these tablets be read. And I say to him who reads it, go to the Tower of Fate with the yellow dome, ascend to the topmost floor, show red to the left eye of Rogol Domedonfors, yellow to the right eye, and then blue to both; do this, I say, and share the power of Rogol Domedonfors."" Ulan Dhor asked, ""Where is the Tower of Fate?"" Elai shook her head. ""There is Rodeil's Tower, and the Red Tower the Tower of the Screaming Ghost, and the Tower of Trumpets and the Bird's Tower and the Tower of Guans—but I know of no Tower of Fate."" ""Which tower has a yellow dome?"" ""I don't know."" ""We will search in the morning."" ""In the morning,"" she said leaning against him drowsily.",Ulan,Person
The Dying Earth,"Ulan Dhor muttered, ""Soon there will be none left in Ampridatvir upon whom to work Rogol Domedonfors' power."" He turned to Elai. ""Have you no father, no mother, for whom you fear?"" She shook her head. ""I have lived my life with a dull and tyrannical uncle."" Ulan Dhor turned away. He saw a yellow dome; no other was visible: The Tower of Fate.",Elai,Person
The Dying Earth,"""Rogol Domedonfors!"" murmured Elai, and the room held its breath, grew still. They felt the stir their living breath made in the long-quiet air, and the depicted eyes stared deep into their brains . . . Ulan Dhor said, "" 'Red to the left eye, yellow to the right; then blue to both.' Well—there are blue tiles in the hall, and I wear a red coat."" They found blue and yellow tiles, and Ulan Dhor cut a strip from the hem of his tunic.",Rogol Domedonfors,Person
The Dying Earth,"""Rogol Domedonfors!"" murmured Elai, and the room held its breath, grew still. They felt the stir their living breath made in the long-quiet air, and the depicted eyes stared deep into their brains . . . Ulan Dhor said, "" 'Red to the left eye, yellow to the right; then blue to both.' Well—there are blue tiles in the hall, and I wear a red coat."" They found blue and yellow tiles, and Ulan Dhor cut a strip from the hem of his tunic.",Elai,Person
The Dying Earth,"The wall opened on a flight of steps. Ulan Dhor entered, and, with Elai breathing hard at his back, mounted the steps.",Elai,Person
The Dying Earth,"It sprouted pseudopods which poised wavering in the air. Ulan Dhor and Elai watched frozen, close together. One black finger shaped itself to an eye, another formed a mouth. The eye inspected them carefully.",Elai,Person
The Dying Earth,"The mouth said cheerfully, ""Greetings across time, greetings. So you have come at last to rouse old Rogol Domedonfors from his dreams? I have dreamed long and well— but it seems for an unconscionable period.",Rogol Domedonfors,Person
The Dying Earth,"The mouth gave a cry of wonder. ""The energy has nearly dissipated! How long have I slept? With a half-life of 1,200 years—over five thousand years!"" The eye swung back to Ulan Dhor and Elai. ""Who are you then? Where are my bickering subjects, the adherents of Pansiu and Cazdal? Did they kill themselves then, so long ago?"" ""No,"" said Ulan Dhor with a sick grin. ""They are still fighting in the streets."" The eye-tentacle extended swiftly, thrust through a window, and looked down over the city. The central jelly twitched, became suffused with an orange glow. The voice spoke again, and it held a terrible harshness. Ulan Dhor's neck tingled and he felt Elai's hand clenching deep into his arm.",Elai,Person
The Dying Earth,"The mouth gave a cry of wonder. ""The energy has nearly dissipated! How long have I slept? With a half-life of 1,200 years—over five thousand years!"" The eye swung back to Ulan Dhor and Elai. ""Who are you then? Where are my bickering subjects, the adherents of Pansiu and Cazdal? Did they kill themselves then, so long ago?"" ""No,"" said Ulan Dhor with a sick grin. ""They are still fighting in the streets."" The eye-tentacle extended swiftly, thrust through a window, and looked down over the city. The central jelly twitched, became suffused with an orange glow. The voice spoke again, and it held a terrible harshness. Ulan Dhor's neck tingled and he felt Elai's hand clenching deep into his arm.",Cazdal,Person
The Dying Earth,"""Five thousand years!"" cried the voice. ""Five thousand years and the wretches still quarrel? Time has taught them no wisdom? Then stronger agencies must be used. Rogol Domedonfors will show them wisdom.",Rogol Domedonfors,Person
The Dying Earth,"Behold!"" A vast sound came from below, a hundred sharp reports. Ulan Dhor and Elai hastened to the window and looked down. A mind-filling sight occupied the streets.",Elai,Person
The Dying Earth,"The tentacles reached into the air, sprouted a hundred branches which pursued the madly fleeing Ampridatvians, caught them, stripped away their robes of gray and green, then whipping them high through the air, dropped them into the great central square. In the chill morning air the populace of Ampridatvir stood mingled naked together and no man could distinguish Green from Gray.",Ampridatvians,Nationality or Religious or Political group
